PlayerID,Age,Gender,Location,PlayTimeHours,SessionsPerWeek,AvgSessionDurationMinutes,EngagementLevel,GameGenre,GameDifficulty,PlayerLevel,AchievementsUnlocked,InGamePurchases,Age_range,PlayTimeHours_range,SessionsPerWeek_range,AvgSessionDurationMinutes_range,PlayerLevel_range,AchievementsUnlocked_range
31295,40,Female,USA,14,0,18,Low,Sports,Hard,15,6,0,40-49	,12-17	,0-4	,10-51	,1-25	,0-11	
31296,34,Female,Europe,18,6,48,Low,RPG,Hard,8,3,1,32-39	,18-24	,5-9	,10-51	,1-25	,0-11	
31297,45,Male,USA,9,18,148,High,Sports,Easy,81,20,1,40-49	,7-11	,14-19	,137-179	,74-99	,12-23	
31298,22,Female,Asia,6,5,72,Medium,Strategy,Easy,49,14,0,15-23	,1-6	,5-9	,52-93	,26-49	,12-23	
31299,37,Male,Asia,17,14,51,Medium,RPG,Medium,92,17,0,32-39	,12-17	,14-19	,10-51	,74-99	,12-23	
31300,39,Male,Europe,4,10,162,High,Simulation,Medium,45,12,1,32-39	,1-6	,10-13	,137-179	,26-49	,12-23	
31301,15,Female,Europe,20,18,30,Medium,Strategy,Easy,38,11,1,15-23	,18-24	,14-19	,10-51	,26-49	,0-11	
31302,32,Male,Europe,14,17,51,Medium,Sports,Easy,78,37,0,32-39	,12-17	,14-19	,10-51	,74-99	,37-49	
31303,33,Male,Other,4,0,19,Low,Action,Medium,13,2,0,32-39	,1-6	,0-4	,10-51	,1-25	,0-11	
31304,20,Female,USA,12,8,84,Medium,RPG,Easy,12,44,0,15-23	,12-17	,5-9	,52-93	,1-25	,37-49	
31305,31,Male,USA,9,17,92,High,Sports,Easy,10,36,0,24-31	,7-11	,14-19	,52-93	,1-25	,24-36	
31306,22,Female,Europe,4,14,55,Medium,Simulation,Easy,93,18,1,15-23	,1-6	,14-19	,52-93	,74-99	,12-23	
31307,23,Female,Asia,1,3,90,Low,Sports,Easy,95,3,0,15-23	,1-6	,0-4	,52-93	,74-99	,0-11	
31308,41,Male,Other,11,3,62,Low,Strategy,Easy,50,39,0,40-49	,7-11	,0-4	,52-93	,50-73	,37-49	
31309,20,Male,Europe,16,12,84,Medium,Strategy,Easy,37,41,0,15-23	,12-17	,10-13	,52-93	,26-49	,37-49	
31310,20,Male,USA,22,7,125,Medium,Sports,Medium,59,39,0,15-23	,18-24	,5-9	,94-136	,50-73	,37-49	
31311,18,Male,Asia,8,18,134,High,RPG,Medium,86,23,1,15-23	,7-11	,14-19	,94-136	,74-99	,12-23	
31312,36,Male,Europe,8,8,117,High,Action,Easy,89,8,0,32-39	,7-11	,5-9	,94-136	,74-99	,0-11	
31313,41,Male,USA,13,7,104,Medium,Strategy,Medium,17,47,0,40-49	,12-17	,5-9	,94-136	,1-25	,37-49	
31314,16,Female,Europe,14,12,162,High,Strategy,Medium,36,49,1,15-23	,12-17	,10-13	,137-179	,26-49	,37-49	
31315,23,Male,Europe,4,17,53,Medium,Strategy,Medium,61,11,1,15-23	,1-6	,14-19	,52-93	,50-73	,0-11	
31316,25,Male,USA,2,2,148,Medium,Simulation,Easy,61,14,1,24-31	,1-6	,0-4	,137-179	,50-73	,12-23	
31317,34,Female,USA,5,8,98,Medium,Strategy,Easy,86,14,0,32-39	,1-6	,5-9	,94-136	,74-99	,12-23	
31318,28,Female,USA,15,12,138,High,Strategy,Easy,89,4,0,24-31	,12-17	,10-13	,137-179	,74-99	,0-11	
31319,40,Male,Asia,10,15,62,Medium,Sports,Medium,25,1,0,40-49	,7-11	,14-19	,52-93	,1-25	,0-11	
31320,44,Female,Europe,3,14,55,Medium,Action,Medium,44,14,1,40-49	,1-6	,14-19	,52-93	,26-49	,12-23	
31321,49,Male,Asia,19,15,117,High,Action,Medium,60,41,0,40-49	,18-24	,14-19	,94-136	,50-73	,37-49	
31322,20,Female,Other,16,0,179,Low,Action,Easy,56,5,0,15-23	,12-17	,0-4	,137-179	,50-73	,0-11	
31323,17,Male,Asia,21,12,53,Medium,RPG,Medium,16,16,0,15-23	,18-24	,10-13	,52-93	,1-25	,12-23	
31324,15,Male,USA,8,8,132,Medium,Action,Easy,49,15,0,15-23	,7-11	,5-9	,94-136	,26-49	,12-23	
31325,32,Male,Europe,14,7,127,Medium,Simulation,Easy,21,5,0,32-39	,12-17	,5-9	,94-136	,1-25	,0-11	
31326,37,Male,Europe,17,8,13,Low,Strategy,Easy,28,45,0,32-39	,12-17	,5-9	,10-51	,26-49	,37-49	
31327,46,Male,Asia,23,12,147,High,Simulation,Easy,64,36,0,40-49	,18-24	,10-13	,137-179	,50-73	,24-36	
31328,43,Male,Other,2,7,145,Medium,Strategy,Easy,21,10,0,40-49	,1-6	,5-9	,137-179	,1-25	,0-11	
31329,37,Male,USA,23,9,39,Medium,RPG,Hard,95,8,0,32-39	,18-24	,5-9	,10-51	,74-99	,0-11	
31330,20,Female,Asia,5,16,81,Medium,Sports,Easy,36,30,0,15-23	,1-6	,14-19	,52-93	,26-49	,24-36	
31331,31,Female,USA,10,14,15,Medium,Sports,Medium,66,48,0,24-31	,7-11	,14-19	,10-51	,50-73	,37-49	
31332,32,Male,Asia,4,2,20,Low,Simulation,Easy,15,35,0,32-39	,1-6	,0-4	,10-51	,1-25	,24-36	
31333,45,Female,Europe,22,18,137,High,Action,Easy,26,28,0,40-49	,18-24	,14-19	,137-179	,26-49	,24-36	
31334,20,Female,USA,7,12,95,Medium,Strategy,Easy,17,24,0,15-23	,7-11	,10-13	,94-136	,1-25	,24-36	
31335,48,Male,Europe,15,0,81,Low,Strategy,Easy,3,44,1,40-49	,12-17	,0-4	,52-93	,1-25	,37-49	
31336,41,Female,Other,12,4,135,Medium,RPG,Easy,25,39,0,40-49	,12-17	,0-4	,94-136	,1-25	,37-49	
31337,39,Female,Europe,22,7,135,Medium,Action,Easy,59,13,0,32-39	,18-24	,5-9	,94-136	,50-73	,12-23	
31338,24,Male,USA,1,6,76,Medium,RPG,Easy,44,37,0,24-31	,1-6	,5-9	,52-93	,26-49	,37-49	
31339,26,Male,Other,10,19,48,Medium,RPG,Medium,90,8,0,24-31	,7-11	,14-19	,10-51	,74-99	,0-11	
31340,25,Male,Europe,7,5,54,Low,Sports,Easy,56,21,1,24-31	,7-11	,5-9	,52-93	,50-73	,12-23	
31341,17,Male,Europe,7,15,123,High,Strategy,Hard,91,47,0,15-23	,7-11	,14-19	,94-136	,74-99	,37-49	
31342,36,Female,Other,13,2,141,Medium,RPG,Easy,78,43,0,32-39	,12-17	,0-4	,137-179	,74-99	,37-49	
31343,18,Female,Europe,6,8,37,Low,RPG,Medium,18,14,0,15-23	,1-6	,5-9	,10-51	,1-25	,12-23	
31344,22,Male,Europe,13,16,90,High,RPG,Easy,55,1,0,15-23	,12-17	,14-19	,52-93	,50-73	,0-11	
31345,28,Female,Asia,4,7,83,Medium,RPG,Easy,39,0,1,24-31	,1-6	,5-9	,52-93	,26-49	,0-11	
31346,34,Male,Asia,23,1,144,Low,Sports,Medium,66,23,0,32-39	,18-24	,0-4	,137-179	,50-73	,12-23	
31347,38,Male,Asia,20,0,13,Low,Strategy,Hard,75,6,0,32-39	,18-24	,0-4	,10-51	,74-99	,0-11	
31348,28,Male,USA,3,6,62,Medium,Simulation,Hard,75,25,0,24-31	,1-6	,5-9	,52-93	,74-99	,24-36	
31349,42,Male,Other,20,9,99,Medium,Strategy,Medium,62,2,1,40-49	,18-24	,5-9	,94-136	,50-73	,0-11	
31350,30,Male,Europe,19,19,44,Medium,Action,Easy,93,42,0,24-31	,18-24	,14-19	,10-51	,74-99	,37-49	
31351,46,Female,Europe,2,15,98,High,Sports,Hard,69,33,0,40-49	,1-6	,14-19	,94-136	,50-73	,24-36	
31352,26,Male,Asia,12,1,41,Low,Sports,Medium,40,47,0,24-31	,12-17	,0-4	,10-51	,26-49	,37-49	
31353,30,Female,USA,4,3,165,Medium,Simulation,Hard,26,40,1,24-31	,1-6	,0-4	,137-179	,26-49	,37-49	
31354,33,Male,Europe,2,13,137,High,Action,Easy,2,9,0,32-39	,1-6	,10-13	,137-179	,1-25	,0-11	
31355,19,Male,USA,17,16,70,Medium,Strategy,Easy,29,0,0,15-23	,12-17	,14-19	,52-93	,26-49	,0-11	
31356,26,Female,Asia,12,1,126,Low,Strategy,Easy,83,22,0,24-31	,12-17	,0-4	,94-136	,74-99	,12-23	
31357,43,Male,Europe,14,9,83,Medium,Sports,Easy,66,18,0,40-49	,12-17	,5-9	,52-93	,50-73	,12-23	
31358,19,Female,USA,4,11,150,High,RPG,Easy,68,1,0,15-23	,1-6	,10-13	,137-179	,50-73	,0-11	
31359,31,Male,Other,11,8,18,Low,Sports,Easy,67,17,0,24-31	,7-11	,5-9	,10-51	,50-73	,12-23	
31360,22,Male,Asia,4,16,127,High,Simulation,Hard,73,37,0,15-23	,1-6	,14-19	,94-136	,50-73	,37-49	
31361,44,Male,USA,13,11,137,High,RPG,Easy,12,6,1,40-49	,12-17	,10-13	,137-179	,1-25	,0-11	
31362,24,Female,USA,10,13,178,High,Action,Easy,65,18,1,24-31	,7-11	,10-13	,137-179	,50-73	,12-23	
31363,34,Male,USA,24,7,46,Medium,Action,Medium,89,6,0,32-39	,18-24	,5-9	,10-51	,74-99	,0-11	
31364,30,Male,Asia,1,10,19,Low,Action,Easy,57,11,1,24-31	,1-6	,10-13	,10-51	,50-73	,0-11	
31365,30,Female,USA,8,2,178,High,Simulation,Easy,38,19,0,24-31	,7-11	,0-4	,137-179	,26-49	,12-23	
31366,17,Female,Other,15,17,35,Medium,Sports,Easy,99,13,0,15-23	,12-17	,14-19	,10-51	,74-99	,12-23	
31367,37,Male,Other,15,2,118,Low,Strategy,Easy,42,18,0,32-39	,12-17	,0-4	,94-136	,26-49	,12-23	
31368,36,Female,Asia,14,19,70,Medium,Strategy,Easy,27,1,0,32-39	,12-17	,14-19	,52-93	,26-49	,0-11	
31369,42,Female,USA,21,2,30,Low,Simulation,Medium,38,37,0,40-49	,18-24	,0-4	,10-51	,26-49	,37-49	
31370,18,Male,Other,18,11,67,Medium,Simulation,Easy,24,43,0,15-23	,18-24	,10-13	,52-93	,1-25	,37-49	
31371,38,Male,Europe,23,10,67,Medium,Simulation,Medium,43,0,0,32-39	,18-24	,10-13	,52-93	,26-49	,0-11	
31372,33,Male,Europe,17,15,140,High,Sports,Easy,4,29,0,32-39	,12-17	,14-19	,137-179	,1-25	,24-36	
31373,25,Female,USA,7,14,111,High,Simulation,Easy,4,17,0,24-31	,7-11	,14-19	,94-136	,1-25	,12-23	
31374,32,Male,Europe,14,14,131,High,Action,Hard,54,20,0,32-39	,12-17	,14-19	,94-136	,50-73	,12-23	
31375,26,Male,Europe,19,11,158,High,Strategy,Easy,72,48,0,24-31	,18-24	,10-13	,137-179	,50-73	,37-49	
31376,28,Female,Europe,20,9,134,Medium,Sports,Easy,47,42,0,24-31	,18-24	,5-9	,94-136	,26-49	,37-49	
31377,32,Female,USA,3,2,143,Medium,RPG,Easy,52,22,0,32-39	,1-6	,0-4	,137-179	,50-73	,12-23	
31378,26,Male,Europe,11,17,136,High,Sports,Easy,46,19,0,24-31	,7-11	,14-19	,94-136	,26-49	,12-23	
31379,41,Female,USA,6,2,39,Low,RPG,Easy,53,6,0,40-49	,1-6	,0-4	,10-51	,50-73	,0-11	
31380,20,Female,USA,20,19,66,Medium,Strategy,Hard,24,38,1,15-23	,18-24	,14-19	,52-93	,1-25	,37-49	
31381,38,Female,USA,2,7,44,Low,Simulation,Easy,3,31,0,32-39	,1-6	,5-9	,10-51	,1-25	,24-36	
31382,47,Female,Asia,9,0,153,Low,RPG,Hard,41,30,0,40-49	,7-11	,0-4	,137-179	,26-49	,24-36	
31383,30,Female,Europe,3,15,46,Medium,Simulation,Medium,64,25,1,24-31	,1-6	,14-19	,10-51	,50-73	,24-36	
31384,26,Female,Asia,16,10,155,High,Action,Medium,33,22,0,24-31	,12-17	,10-13	,137-179	,26-49	,12-23	
31385,45,Female,USA,1,9,32,Low,RPG,Easy,88,10,1,40-49	,1-6	,5-9	,10-51	,74-99	,0-11	
31386,27,Female,USA,21,11,160,High,Simulation,Medium,3,26,0,24-31	,18-24	,10-13	,137-179	,1-25	,24-36	
31387,22,Female,Asia,13,16,41,Medium,Strategy,Medium,1,41,0,15-23	,12-17	,14-19	,10-51	,1-25	,37-49	
31388,17,Male,Europe,10,19,128,High,Strategy,Easy,7,40,0,15-23	,7-11	,14-19	,94-136	,1-25	,37-49	
31389,34,Male,USA,9,14,24,Medium,Strategy,Easy,17,45,0,32-39	,7-11	,14-19	,10-51	,1-25	,37-49	
31390,18,Male,Europe,8,11,28,Medium,RPG,Medium,31,28,0,15-23	,7-11	,10-13	,10-51	,26-49	,24-36	
31391,16,Male,USA,8,8,134,Medium,RPG,Medium,20,37,0,15-23	,7-11	,5-9	,94-136	,1-25	,37-49	
31392,37,Female,USA,23,7,38,High,RPG,Hard,33,43,0,32-39	,18-24	,5-9	,10-51	,26-49	,37-49	
31393,33,Male,Europe,12,17,76,Medium,Strategy,Easy,69,16,0,32-39	,12-17	,14-19	,52-93	,50-73	,12-23	
31394,22,Female,Europe,3,11,153,High,Action,Easy,21,11,1,15-23	,1-6	,10-13	,137-179	,1-25	,0-11	
31395,30,Female,Europe,12,15,111,High,RPG,Medium,9,22,0,24-31	,12-17	,14-19	,94-136	,1-25	,12-23	
31396,32,Male,USA,18,9,17,Low,Strategy,Medium,24,8,0,32-39	,18-24	,5-9	,10-51	,1-25	,0-11	
31397,38,Male,Europe,14,18,30,Medium,Strategy,Hard,59,1,1,32-39	,12-17	,14-19	,10-51	,50-73	,0-11	
31398,15,Female,Other,21,16,161,High,Action,Hard,3,7,0,15-23	,18-24	,14-19	,137-179	,1-25	,0-11	
31399,15,Male,Asia,10,2,39,Low,Action,Medium,44,26,0,15-23	,7-11	,0-4	,10-51	,26-49	,24-36	
31400,25,Female,Europe,22,5,128,Medium,Simulation,Hard,21,45,0,24-31	,18-24	,5-9	,94-136	,1-25	,37-49	
31401,32,Male,Other,17,9,71,Medium,Action,Medium,30,14,0,32-39	,12-17	,5-9	,52-93	,26-49	,12-23	
31402,30,Female,Europe,14,7,61,Medium,Sports,Easy,6,6,0,24-31	,12-17	,5-9	,52-93	,1-25	,0-11	
31403,31,Male,Europe,19,14,57,Medium,Simulation,Easy,25,48,0,24-31	,18-24	,14-19	,52-93	,1-25	,37-49	
31404,38,Male,Asia,2,17,62,Medium,Strategy,Medium,83,14,0,32-39	,1-6	,14-19	,52-93	,74-99	,12-23	
31405,48,Male,USA,7,0,69,Low,Simulation,Easy,3,30,0,40-49	,7-11	,0-4	,52-93	,1-25	,24-36	
31406,18,Female,Asia,9,4,44,Low,RPG,Hard,18,38,0,15-23	,7-11	,0-4	,10-51	,1-25	,37-49	
31407,49,Male,USA,15,7,100,Medium,Sports,Easy,97,17,0,40-49	,12-17	,5-9	,94-136	,74-99	,12-23	
31408,29,Male,Asia,4,7,65,Medium,Action,Medium,35,44,0,24-31	,1-6	,5-9	,52-93	,26-49	,37-49	
31409,16,Male,USA,24,15,48,Medium,Strategy,Hard,16,41,0,15-23	,18-24	,14-19	,10-51	,1-25	,37-49	
31410,45,Female,Other,23,5,167,Medium,Sports,Easy,8,11,0,40-49	,18-24	,5-9	,137-179	,1-25	,0-11	
31411,23,Female,USA,11,5,40,Low,Simulation,Hard,88,16,0,15-23	,7-11	,5-9	,10-51	,74-99	,12-23	
31412,24,Male,Asia,22,14,75,Medium,Simulation,Medium,1,36,1,24-31	,18-24	,14-19	,52-93	,1-25	,24-36	
31413,39,Female,Europe,21,13,161,High,Strategy,Medium,8,3,0,32-39	,18-24	,10-13	,137-179	,1-25	,0-11	
31414,19,Male,USA,9,16,138,High,Strategy,Easy,22,25,1,15-23	,7-11	,14-19	,137-179	,1-25	,24-36	
31415,28,Female,USA,14,12,99,Medium,Sports,Easy,5,49,1,24-31	,12-17	,10-13	,94-136	,1-25	,37-49	
31416,16,Male,USA,2,6,168,Medium,Action,Medium,70,45,0,15-23	,1-6	,5-9	,137-179	,50-73	,37-49	
31417,32,Female,Europe,13,3,56,Low,Action,Easy,73,10,0,32-39	,12-17	,0-4	,52-93	,50-73	,0-11	
31418,43,Male,USA,13,4,61,Low,Simulation,Easy,12,44,0,40-49	,12-17	,0-4	,52-93	,1-25	,37-49	
31419,34,Female,USA,21,17,54,Medium,Sports,Medium,55,38,0,32-39	,18-24	,14-19	,52-93	,50-73	,37-49	
31420,22,Male,Other,2,2,79,Low,Sports,Easy,68,8,0,15-23	,1-6	,0-4	,52-93	,50-73	,0-11	
31421,40,Female,Asia,15,9,91,Medium,RPG,Easy,18,6,0,40-49	,12-17	,5-9	,52-93	,1-25	,0-11	
31422,18,Male,USA,20,4,122,Medium,Strategy,Easy,2,42,0,15-23	,18-24	,0-4	,94-136	,1-25	,37-49	
31423,47,Male,USA,10,2,164,Medium,Action,Hard,22,34,0,40-49	,7-11	,0-4	,137-179	,1-25	,24-36	
31424,36,Male,Europe,14,13,159,High,Sports,Medium,52,30,0,32-39	,12-17	,10-13	,137-179	,50-73	,24-36	
31425,20,Female,USA,16,17,110,High,Strategy,Medium,77,3,0,15-23	,12-17	,14-19	,94-136	,74-99	,0-11	
31426,47,Male,USA,2,8,32,Low,Simulation,Easy,15,21,0,40-49	,1-6	,5-9	,10-51	,1-25	,12-23	
31427,42,Male,Europe,11,18,62,Medium,Action,Easy,72,40,0,40-49	,7-11	,14-19	,52-93	,50-73	,37-49	
31428,38,Female,USA,6,12,91,Medium,Sports,Easy,95,5,0,32-39	,1-6	,10-13	,52-93	,74-99	,0-11	
31429,18,Male,Europe,22,6,43,Low,Simulation,Easy,24,42,0,15-23	,18-24	,5-9	,10-51	,1-25	,37-49	
31430,16,Male,USA,23,6,97,Medium,RPG,Easy,7,7,0,15-23	,18-24	,5-9	,94-136	,1-25	,0-11	
31431,27,Male,USA,19,4,144,Medium,RPG,Medium,88,45,0,24-31	,18-24	,0-4	,137-179	,74-99	,37-49	
31432,25,Female,USA,4,5,173,Medium,RPG,Easy,20,26,0,24-31	,1-6	,5-9	,137-179	,1-25	,24-36	
31433,49,Female,USA,24,5,16,Low,Simulation,Easy,2,19,0,40-49	,18-24	,5-9	,10-51	,1-25	,12-23	
31434,24,Female,Europe,2,11,126,High,Action,Easy,87,21,0,24-31	,1-6	,10-13	,94-136	,74-99	,12-23	
31435,24,Female,Asia,23,2,126,Medium,Simulation,Easy,94,47,0,24-31	,18-24	,0-4	,94-136	,74-99	,37-49	
31436,22,Female,USA,6,19,157,High,Simulation,Hard,80,4,0,15-23	,1-6	,14-19	,137-179	,74-99	,0-11	
31437,19,Female,Asia,6,4,111,Medium,Sports,Hard,21,40,0,15-23	,1-6	,0-4	,94-136	,1-25	,37-49	
31438,37,Male,USA,14,15,53,High,RPG,Easy,42,10,0,32-39	,12-17	,14-19	,52-93	,26-49	,0-11	
31439,48,Female,USA,15,15,24,Medium,Action,Medium,55,16,0,40-49	,12-17	,14-19	,10-51	,50-73	,12-23	
31440,46,Female,Europe,13,19,110,High,Sports,Easy,24,20,0,40-49	,12-17	,14-19	,94-136	,1-25	,12-23	
31441,30,Male,Other,21,10,106,Medium,Action,Easy,49,37,0,24-31	,18-24	,10-13	,94-136	,26-49	,37-49	
31442,18,Female,Other,1,12,30,Medium,RPG,Medium,87,0,0,15-23	,1-6	,10-13	,10-51	,74-99	,0-11	
31443,42,Female,Europe,7,14,46,Medium,Sports,Easy,63,36,0,40-49	,7-11	,14-19	,10-51	,50-73	,24-36	
31444,28,Female,Asia,19,10,54,Medium,Strategy,Easy,97,23,0,24-31	,18-24	,10-13	,52-93	,74-99	,12-23	
31445,26,Female,Europe,13,2,59,Low,Action,Easy,24,10,1,24-31	,12-17	,0-4	,52-93	,1-25	,0-11	
31446,35,Male,Asia,4,16,80,Medium,Action,Easy,74,31,0,32-39	,1-6	,14-19	,52-93	,74-99	,24-36	
31447,30,Male,Europe,11,14,126,High,RPG,Easy,14,48,0,24-31	,7-11	,14-19	,94-136	,1-25	,37-49	
31448,16,Male,Europe,2,6,122,Medium,Action,Hard,92,35,0,15-23	,1-6	,5-9	,94-136	,74-99	,24-36	
31449,37,Female,Europe,5,9,125,Medium,Simulation,Easy,38,11,1,32-39	,1-6	,5-9	,94-136	,26-49	,0-11	
31450,43,Male,Asia,16,7,88,Medium,Simulation,Medium,64,44,0,40-49	,12-17	,5-9	,52-93	,50-73	,37-49	
31451,23,Female,Europe,4,11,99,Medium,Sports,Medium,97,1,1,15-23	,1-6	,10-13	,94-136	,74-99	,0-11	
31452,21,Male,Asia,14,13,62,Medium,Strategy,Easy,68,15,1,15-23	,12-17	,10-13	,52-93	,50-73	,12-23	
31453,43,Male,Asia,13,12,124,High,Sports,Medium,64,30,0,40-49	,12-17	,10-13	,94-136	,50-73	,24-36	
31454,31,Male,Europe,3,14,102,High,Strategy,Easy,66,40,0,24-31	,1-6	,14-19	,94-136	,50-73	,37-49	
31455,23,Female,Europe,23,6,150,Medium,Simulation,Easy,83,6,0,15-23	,18-24	,5-9	,137-179	,74-99	,0-11	
31456,20,Male,Europe,15,9,129,Medium,Simulation,Easy,19,22,0,15-23	,12-17	,5-9	,94-136	,1-25	,12-23	
31457,34,Male,Asia,20,14,104,High,RPG,Easy,82,13,0,32-39	,18-24	,14-19	,94-136	,74-99	,12-23	
31458,24,Male,USA,13,3,165,Medium,Simulation,Medium,53,9,0,24-31	,12-17	,0-4	,137-179	,50-73	,0-11	
31459,23,Female,Europe,19,4,110,Medium,Simulation,Easy,16,48,0,15-23	,18-24	,0-4	,94-136	,1-25	,37-49	
31460,26,Female,USA,13,12,75,Medium,Action,Easy,44,42,1,24-31	,12-17	,10-13	,52-93	,26-49	,37-49	
31461,47,Male,USA,13,12,153,High,RPG,Easy,73,44,0,40-49	,12-17	,10-13	,137-179	,50-73	,37-49	
31462,46,Female,Other,5,3,123,Low,Strategy,Hard,52,32,0,40-49	,1-6	,0-4	,94-136	,50-73	,24-36	
31463,48,Female,Europe,1,13,127,High,Action,Easy,99,25,0,40-49	,1-6	,10-13	,94-136	,74-99	,24-36	
31464,33,Female,Europe,6,3,125,Medium,Action,Easy,59,15,0,32-39	,1-6	,0-4	,94-136	,50-73	,12-23	
31465,47,Male,Europe,5,2,19,Low,Sports,Medium,93,3,1,40-49	,1-6	,0-4	,10-51	,74-99	,0-11	
31466,30,Male,Europe,16,15,16,Low,RPG,Easy,20,49,0,24-31	,12-17	,14-19	,10-51	,1-25	,37-49	
31467,37,Female,USA,5,17,139,Medium,Sports,Hard,88,24,0,32-39	,1-6	,14-19	,137-179	,74-99	,24-36	
31468,40,Male,Europe,4,9,135,Medium,Simulation,Easy,57,43,0,40-49	,1-6	,5-9	,94-136	,50-73	,37-49	
31469,23,Male,USA,21,1,36,Low,Simulation,Easy,99,18,0,15-23	,18-24	,0-4	,10-51	,74-99	,12-23	
31470,44,Male,Asia,8,3,174,Medium,Strategy,Hard,80,30,1,40-49	,7-11	,0-4	,137-179	,74-99	,24-36	
31471,27,Female,Asia,21,15,85,Medium,Simulation,Easy,51,15,1,24-31	,18-24	,14-19	,52-93	,50-73	,12-23	
31472,30,Female,USA,20,12,170,High,Action,Easy,45,20,0,24-31	,18-24	,10-13	,137-179	,26-49	,12-23	
31473,16,Male,Asia,20,16,167,High,Sports,Easy,74,16,0,15-23	,18-24	,14-19	,137-179	,74-99	,12-23	
31474,45,Female,USA,5,2,143,Medium,Action,Easy,63,31,0,40-49	,1-6	,0-4	,137-179	,50-73	,24-36	
31475,33,Male,USA,1,11,71,Medium,Action,Hard,95,27,0,32-39	,1-6	,10-13	,52-93	,74-99	,24-36	
31476,25,Female,USA,8,7,14,Low,RPG,Hard,33,16,0,24-31	,7-11	,5-9	,10-51	,26-49	,12-23	
31477,28,Male,Europe,20,9,54,Low,Strategy,Easy,21,33,0,24-31	,18-24	,5-9	,52-93	,1-25	,24-36	
31478,39,Male,USA,24,11,179,High,RPG,Hard,16,15,0,32-39	,18-24	,10-13	,137-179	,1-25	,12-23	
31479,21,Female,Europe,12,13,56,Medium,RPG,Medium,22,33,1,15-23	,12-17	,10-13	,52-93	,1-25	,24-36	
31480,29,Female,Europe,5,15,102,High,Simulation,Easy,69,0,0,24-31	,1-6	,14-19	,94-136	,50-73	,0-11	
31481,44,Male,USA,6,1,172,Low,Simulation,Easy,24,29,1,40-49	,1-6	,0-4	,137-179	,1-25	,24-36	
31482,45,Male,Europe,21,17,101,High,RPG,Easy,95,26,0,40-49	,18-24	,14-19	,94-136	,74-99	,24-36	
31483,38,Female,Europe,3,19,144,High,Strategy,Easy,54,0,0,32-39	,1-6	,14-19	,137-179	,50-73	,0-11	
31484,39,Male,USA,8,15,136,High,RPG,Medium,84,34,0,32-39	,7-11	,14-19	,94-136	,74-99	,24-36	
31485,22,Female,Asia,21,8,98,Medium,Action,Medium,49,14,0,15-23	,18-24	,5-9	,94-136	,26-49	,12-23	
31486,44,Male,Europe,7,12,52,Medium,Strategy,Medium,37,44,0,40-49	,7-11	,10-13	,52-93	,26-49	,37-49	
31487,28,Male,Europe,14,10,18,Low,Action,Medium,25,49,0,24-31	,12-17	,10-13	,10-51	,1-25	,37-49	
31488,43,Female,USA,7,3,147,Medium,Strategy,Easy,55,12,0,40-49	,7-11	,0-4	,137-179	,50-73	,12-23	
31489,41,Female,Europe,2,10,15,Medium,Strategy,Easy,4,8,0,40-49	,1-6	,10-13	,10-51	,1-25	,0-11	
31490,48,Male,Asia,9,3,89,Low,Simulation,Easy,81,15,0,40-49	,7-11	,0-4	,52-93	,74-99	,12-23	
31491,35,Male,Europe,1,18,171,High,RPG,Easy,29,34,0,32-39	,1-6	,14-19	,137-179	,26-49	,24-36	
31492,25,Female,USA,23,7,33,Low,Action,Medium,53,33,0,24-31	,18-24	,5-9	,10-51	,50-73	,24-36	
31493,47,Male,Asia,4,0,133,Low,Strategy,Easy,60,19,1,40-49	,1-6	,0-4	,94-136	,50-73	,12-23	
31494,29,Female,USA,15,13,27,Low,Action,Medium,61,25,0,24-31	,12-17	,10-13	,10-51	,50-73	,24-36	
31495,26,Male,Other,23,17,167,High,Action,Medium,80,39,0,24-31	,18-24	,14-19	,137-179	,74-99	,37-49	
31496,38,Male,Europe,23,18,67,Medium,Action,Hard,20,8,0,32-39	,18-24	,14-19	,52-93	,1-25	,0-11	
31497,25,Male,Asia,3,6,93,Medium,Simulation,Hard,6,2,1,24-31	,1-6	,5-9	,52-93	,1-25	,0-11	
31498,33,Male,Europe,18,11,80,Medium,Action,Medium,68,36,0,32-39	,18-24	,10-13	,52-93	,50-73	,24-36	
31499,15,Male,USA,10,12,115,High,Sports,Easy,32,38,0,15-23	,7-11	,10-13	,94-136	,26-49	,37-49	
31500,31,Female,Europe,2,13,67,Medium,Action,Easy,41,17,0,24-31	,1-6	,10-13	,52-93	,26-49	,12-23	
31501,30,Male,USA,17,7,50,Medium,Strategy,Easy,23,35,0,24-31	,12-17	,5-9	,10-51	,1-25	,24-36	
31502,40,Female,Asia,23,4,61,Medium,Simulation,Easy,56,45,1,40-49	,18-24	,0-4	,52-93	,50-73	,37-49	
31503,29,Female,Other,5,6,129,High,Simulation,Easy,47,39,1,24-31	,1-6	,5-9	,94-136	,26-49	,37-49	
31504,22,Female,USA,4,8,165,Medium,RPG,Medium,48,24,0,15-23	,1-6	,5-9	,137-179	,26-49	,24-36	
31505,44,Female,Asia,8,18,84,High,Action,Easy,18,16,0,40-49	,7-11	,14-19	,52-93	,1-25	,12-23	
31506,28,Male,USA,4,10,95,Medium,Simulation,Hard,97,34,0,24-31	,1-6	,10-13	,94-136	,74-99	,24-36	
